id,place_name,label_en,label_nl,external_id,category,artwork_count
2302962,Unterhohenried,,Unterhohenried,,no_external_id__orphan,0
2305975,Jefferson,,Jefferson,,no_external_id__orphan,0
2305149,"Tinglow in Mosley Hundred",,"Tinglow in Mosley Hundred",,no_external_id__orphan,0
2308232,"Kusatsu City",,"Kusatsu City",,no_external_id__orphan,0
2302708,"Mariënburg (Polen)",,"Mariënburg (Polen)",,no_external_id__orphan,0
23030449,RM-D327,,RM-D327,,no_external_id__orphan,0
23013404,"Brighton East",,"Brighton East",,no_external_id__orphan,0
23030686,"Gemeentehuis (Rijssen)",,"Gemeentehuis (Rijssen)",,no_external_id__orphan,0
2306167,Sint-Maartensbrug,,Sint-Maartensbrug,,no_external_id__orphan,0
2309913,Veenhuizen,,Veenhuizen,,no_external_id__orphan,0
23010281,"Sakai (Osaka)",,"Sakai (Osaka)",,no_external_id__orphan,0
2303415,"Old Brentford",,"Old Brentford",,no_external_id__orphan,0
2303627,Malvilliers,,Malvilliers,,no_external_id__orphan,0
23015999,"Trinity College",,"Trinity College",,no_external_id__orphan,0
2306731,"Villa Lagarina",,"Villa Lagarina",,no_external_id__orphan,0
23014077,"De Ronde Venen",,"De Ronde Venen",,no_external_id__orphan,0
230429,Takada,,Takada,,no_external_id__orphan,0
2304254,Naphill,,Naphill,,no_external_id__orphan,0
2306503,Leinster,,Leinster,,no_external_id__orphan,0
23012374,"Château de Montaigne",,"Château de Montaigne",,no_external_id__orphan,0
2304092,Locate,,Locate,,no_external_id__orphan,0
2305372,Vlasakkers,,Vlasakkers,,no_external_id__orphan,0
2303085,Lakenham,,Lakenham,,no_external_id__orphan,0
2305716,Balga,,Balga,,no_external_id__orphan,0
23030672,"RM-M019 (1996)",,"RM-M019 (1996)",,no_external_id__orphan,0
2306193,Hilscheid,,Hilscheid,,no_external_id__orphan,0
2307041,Austruweel,,Austruweel,,no_external_id__orphan,0
2302701,Comborne,,Comborne,,no_external_id__orphan,0
2305524,"Alvah Aberdeenshire",,"Alvah Aberdeenshire",,no_external_id__orphan,0
23030440,RM-D343,,RM-D343,,no_external_id__orphan,0
23011708,Gading,,Gading,,no_external_id__orphan,0
2301719,Oranjeplein,,Oranjeplein,,no_external_id__orphan,0
2304865,Fremantle,,Fremantle,,no_external_id__orphan,0
23013609,Broomhall,,Broomhall,,no_external_id__orphan,0
2309322,Hornbach,,Hornbach,,no_external_id__orphan,0
23011962,Biella,,Biella,,no_external_id__orphan,0
2306964,Warzenko,,Warzenko,,no_external_id__orphan,0
23011398,"Maranhão",,"Maranhão",,no_external_id__orphan,0
2306990,Karlowitz,,Karlowitz,,no_external_id__orphan,0
2308036,Sint-Bernardushofje,,Sint-Bernardushofje,,no_external_id__orphan,0
2302954,"Casal Maggiore",,"Casal Maggiore",,no_external_id__orphan,0
23012945,Colyton,,Colyton,,no_external_id__orphan,0
23030229,RM-D020A,,RM-D020A,,no_external_id__orphan,0
2304891,Valsolda,,Valsolda,,no_external_id__orphan,0
23010040,Winona,,Winona,,no_external_id__orphan,0
23011192,"Museum für Europäische Gartenkunst",,"Museum für Europäische Gartenkunst",,no_external_id__orphan,0
2305523,Briones,,Briones,,no_external_id__orphan,0
23030447,RM-M133,,RM-M133,,no_external_id__orphan,0
23016185,Cigales,,Cigales,,no_external_id__orphan,0
23030675,RM-M016,,RM-M016,,no_external_id__orphan,0
23010272,Riehen/Bazel,,Riehen/Bazel,,no_external_id__orphan,0
2305375,Unterfinning,,Unterfinning,,no_external_id__orphan,0
23030211,RM-M251,,RM-M251,,no_external_id__orphan,0
23012141,"BUREN GLD",,"BUREN GLD",,no_external_id__orphan,0
23010616,"Ichikawa City",,"Ichikawa City",,no_external_id__orphan,0
23030023,"toren 8",,"toren 8",,no_external_id__orphan,0
2304095,Ceprano,,Ceprano,,no_external_id__orphan,0
2301513,"Chagre rivier",,"Chagre rivier",,no_external_id__orphan,0
23030681,RM-M012,,RM-M012,,no_external_id__orphan,0
23011354,"Mount Lavinia",,"Mount Lavinia",,no_external_id__orphan,0
2304896,Gattaiola,,Gattaiola,,no_external_id__orphan,0
23010629,"Blackrock (Dublin)",,"Blackrock (Dublin)",,no_external_id__orphan,0
2304298,Haldenwang,,Haldenwang,,no_external_id__orphan,0
2307079,"Sögel",,"Sögel",,no_external_id__orphan,0
23030478,RM-M145,,RM-M145,,no_external_id__orphan,0
2306399,Bellingwedde,,Bellingwedde,,no_external_id__orphan,0
23010843,Greenville,,Greenville,,no_external_id__orphan,0
2302739,Nauders,,Nauders,,no_external_id__orphan,0
23011991,Marienheide,,Marienheide,,no_external_id__orphan,0
2306963,"Pomorskie voivodship",,"Pomorskie voivodship",,no_external_id__orphan,0
23019106,Lemvig,,Lemvig,,no_external_id__orphan,0
2304608,Niwnitz,,Niwnitz,,no_external_id__orphan,0
2304862,Frosinone,,Frosinone,,no_external_id__orphan,0
2306709,Kremenets,,Kremenets,,no_external_id__orphan,0
2303875,"Kirchheim unter Teck",,"Kirchheim unter Teck",,no_external_id__orphan,0
2306811,Brzeg,,Brzeg,,no_external_id__orphan,0
2309065,Corvey,,Corvey,,no_external_id__orphan,0
23019246,Pappenheim,,Pappenheim,,no_external_id__orphan,0
2304548,Ljubljana,,Ljubljana,,no_external_id__orphan,0
2309257,"Grote Kerksplein",,"Grote Kerksplein",,no_external_id__orphan,0
2308143,"Gyoha-eup, Paju-si, Gyeonggi-do",,"Gyoha-eup, Paju-si, Gyeonggi-do",,no_external_id__orphan,0
23012468,"Slot Bogenšperk",,"Slot Bogenšperk",,no_external_id__orphan,0
23030738,aalmoezeniersweeshuis,,aalmoezeniersweeshuis,,no_external_id__orphan,0
23013788,Hundleton,,Hundleton,,no_external_id__orphan,0
2303799,Schadewalde,,Schadewalde,,no_external_id__orphan,0
2305836,"S.A.R. China",,"S.A.R. China",,no_external_id__orphan,0
23015229,Esselbach,,Esselbach,,no_external_id__orphan,0
23011014,Milton,,Milton,,no_external_id__orphan,0
2304577,Wolczyn,,Wolczyn,,no_external_id__orphan,0
23013743,Northaw,,Northaw,,no_external_id__orphan,0
2304745,"Fort Worth",,"Fort Worth",,no_external_id__orphan,0
2305697,Ditzingen,,Ditzingen,,no_external_id__orphan,0
2306012,Cullowhee,,Cullowhee,,no_external_id__orphan,0
23030397,C-345,,C-345,,no_external_id__orphan,0
2303104,Ottweiler,,Ottweiler,,no_external_id__orphan,0
2306476,"Prince Edward Island",,"Prince Edward Island",,no_external_id__orphan,0
2306644,"Needham (Massachusetts)",,"Needham (Massachusetts)",,no_external_id__orphan,0
23030363,RM-M261,,RM-M261,,no_external_id__orphan,0
2308518,"Holm of Noss",,"Holm of Noss",,no_external_id__orphan,0
23015024,"Lago di Braies",,"Lago di Braies",,no_external_id__orphan,0
23010556,Sharon,,Sharon,,no_external_id__orphan,0
23030151,C-364,,C-364,,no_external_id__orphan,0
23014592,"Bethaniëndwarsstraat",,"Bethaniëndwarsstraat",,no_external_id__orphan,0
2304583,"Bunkyo-ku (Tokyo)",,"Bunkyo-ku (Tokyo)",,no_external_id__orphan,0
23030535,RM-M181,,RM-M181,,no_external_id__orphan,0
2305451,Solario,,Solario,,no_external_id__orphan,0
23013585,Wittevrouwenklooster,,Wittevrouwenklooster,,no_external_id__orphan,0
23030707,PV-0.2,,PV-0.2,,no_external_id__orphan,0
2305663,"Rep. of South Africa",,"Rep. of South Africa",,no_external_id__orphan,0
2309892,"Istarska Županija",,"Istarska Županija",,no_external_id__orphan,0
2307134,Vestfold,,Vestfold,,no_external_id__orphan,0
23030169,RM-M205,,RM-M205,,no_external_id__orphan,0
23030955,Ukraine,,Ukraine,,no_external_id__orphan,0
2302228,Sangerhausen,,Sangerhausen,,no_external_id__orphan,0
2306688,Wabern,,Wabern,,no_external_id__orphan,0
2308144,"Royton, nr Oldham",,"Royton, nr Oldham",,no_external_id__orphan,0
2304789,Milton,,Milton,,no_external_id__orphan,0
2309250,Cannstatt,,Cannstatt,,no_external_id__orphan,0
23011810,"Kotar Glina",,"Kotar Glina",,no_external_id__orphan,0
2303558,Ratibor,,Ratibor,,no_external_id__orphan,0
23013911,Ganse,,Ganse,,no_external_id__orphan,0
23019625,"Gładysze",,"Gładysze",,no_external_id__orphan,0
2301459,Ormond,,Ormond,,no_external_id__orphan,0
23030700,RM-M001,,RM-M001,,no_external_id__orphan,0
2303593,Edogawa,,Edogawa,,no_external_id__orphan,0
23010307,Nagano,,Nagano,,no_external_id__orphan,0
2307133,Paprocany,,Paprocany,,no_external_id__orphan,0
2302673,Hitzingen,,Hitzingen,,no_external_id__orphan,0
2308349,Avonmore,,Avonmore,,no_external_id__orphan,0
23010135,"Highland Park",,"Highland Park",,no_external_id__orphan,0
23012662,Kistarcsa,,Kistarcsa,,no_external_id__orphan,0
23030532,C-081,,C-081,,no_external_id__orphan,0
2305456,Yattendon,,Yattendon,,no_external_id__orphan,0
23017310,Canneto,,Canneto,,no_external_id__orphan,0
23010551,"Nová Paka",,"Nová Paka",,no_external_id__orphan,0
23030156,C-235,,C-235,,no_external_id__orphan,0
2305032,Oberlin,,Oberlin,,no_external_id__orphan,0
23030364,C-228,,C-228,,no_external_id__orphan,0
23020330,Stadhuis,,Stadhuis,,no_external_id__orphan,0
2304928,Clairmont,,Clairmont,,no_external_id__orphan,0
23016652,"Tempio della Speranza Vecchia",,"Tempio della Speranza Vecchia",,no_external_id__orphan,0
23030390,C-332,,C-332,,no_external_id__orphan,0
2304742,Lintorf,,Lintorf,,no_external_id__orphan,0
2306829,Jihocesky,,Jihocesky,,no_external_id__orphan,0
2306015,Schondorf,,Schondorf,,no_external_id__orphan,0
23011221,Wallhausen,,Wallhausen,,no_external_id__orphan,0
23014561,"Königsee-Rottenbach",,"Königsee-Rottenbach",,no_external_id__orphan,0
23011013,"San Andreas",,"San Andreas",,no_external_id__orphan,0
2304570,Carona,,Carona,,no_external_id__orphan,0
23013744,"Hope under Dinmore",,"Hope under Dinmore",,no_external_id__orphan,0
23029416,"Dampierre en Yvelines",,"Dampierre en Yvelines",,no_external_id__orphan,0
23030709,PV-1.1,,PV-1.1,,no_external_id__orphan,0
2302448,"Lüben",,"Lüben",,no_external_id__orphan,0
2305209,"Ouddorp ZH",,"Ouddorp ZH",,no_external_id__orphan,0
23019421,Tierp,,Tierp,,no_external_id__orphan,0
23030399,RM-M142,,RM-M142,,no_external_id__orphan,0
230304,Marasali,,Marasali,,no_external_id__orphan,0
23030160,RM-M209,,RM-M209,,no_external_id__orphan,0
23030352,C-176,,C-176,,no_external_id__orphan,0
2305236,Borehamwood,,Borehamwood,,no_external_id__orphan,0
23014791,Lamporecchio,,Lamporecchio,,no_external_id__orphan,0
2307105,"Sterea Ellás-Évvoia",,"Sterea Ellás-Évvoia",,no_external_id__orphan,0
23030736,"huis Oudaen",,"huis Oudaen",,no_external_id__orphan,0
23030504,C-105,,C-105,,no_external_id__orphan,0
2303797,Zollikofen,,Zollikofen,,no_external_id__orphan,0
2302645,"Sankt Lorenzen",,"Sankt Lorenzen",,no_external_id__orphan,0
2306023,"Ambt Delden",,"Ambt Delden",,no_external_id__orphan,0
23013772,"Koninklijk Paleis (Pruisen)",,"Koninklijk Paleis (Pruisen)",,no_external_id__orphan,0
2305494,"Shirley, Southampton",,"Shirley, Southampton",,no_external_id__orphan,0
2304546,Piesting,,Piesting,,no_external_id__orphan,0
23011025,"Port Ewen",,"Port Ewen",,no_external_id__orphan,0
23030194,C-148,,C-148,,no_external_id__orphan,0
2303307,Pitigliano,Pitigliano,Pitigliano,,no_external_id__orphan,0
2306675,"Severomoravský",,"Severomoravský",,no_external_id__orphan,0
23011441,"Landgoed Stoutenburg",,"Landgoed Stoutenburg",,no_external_id__orphan,0
2306447,"La Rioja",,"La Rioja",,no_external_id__orphan,0
23011821,"Khirbet Qeiyafa",,"Khirbet Qeiyafa",,no_external_id__orphan,0
230303,"West-Perzië",,"West-Perzië",,no_external_id__orphan,0
2304926,"Carlton Husthwaite",,"Carlton Husthwaite",,no_external_id__orphan,0
23010799,Kromdorf,,Kromdorf,,no_external_id__orphan,0
2302219,"Kentish Town",,"Kentish Town",,no_external_id__orphan,0
23030158,RM-M214,,RM-M214,,no_external_id__orphan,0
2305458,Moorfields,,Moorfields,,no_external_id__orphan,0
2303132,Wallington,,Wallington,,no_external_id__orphan,0
2307592,Albrechtsberg,,Albrechtsberg,,no_external_id__orphan,0
2304125,Sandhurst,,Sandhurst,,no_external_id__orphan,0
23030193,C-147,,C-147,,no_external_id__orphan,0
2305493,"Dijon Cedex",,"Dijon Cedex",,no_external_id__orphan,0
2304541,Durach,,Durach,,no_external_id__orphan,0
2303764,"Seaton Carew",,"Seaton Carew",,no_external_id__orphan,0
2302484,Presles,,Presles,,no_external_id__orphan,0
23011210,Tannersville,,Tannersville,,no_external_id__orphan,0
23030503,RM-D045,,RM-D045,,no_external_id__orphan,0
23013781,"Bray, Co. Wicklow",,"Bray, Co. Wicklow",,no_external_id__orphan,0
2303790,Endenich,,Endenich,,no_external_id__orphan,0
2302642,Hassfurt,,Hassfurt,,no_external_id__orphan,0
2307102,"Szklarska Poreba",,"Szklarska Poreba",,no_external_id__orphan,0
23030731,aalmoezeniershuis,,aalmoezeniershuis,,no_external_id__orphan,0
2304787,"Lörrach",,"Lörrach",,no_external_id__orphan,0
23015220,"Beurs (1597-1635)",,"Beurs (1597-1635)",,no_external_id__orphan,0
2302828,Kallundborg,,Kallundborg,,no_external_id__orphan,0
23030355,C-351,,C-351,,no_external_id__orphan,0
2305231,Rappoltsweiler,,Rappoltsweiler,,no_external_id__orphan,0
23030167,RM-M202,,RM-M202,,no_external_id__orphan,0
23016697,"Melanesië",,"Melanesië",,no_external_id__orphan,0
2306686,"Joyo-city, Kyoto",,"Joyo-city, Kyoto",,no_external_id__orphan,0
2306626,Jawor,,Jawor,,no_external_id__orphan,0
23031015,"Priëne",,"Priëne",,no_external_id__orphan,0
2304171,Wels,,Wels,,no_external_id__orphan,0
23013345,"WAAKSENS GEM LITT",,"WAAKSENS GEM LITT",,no_external_id__orphan,0
2304343,Gamborg,,Gamborg,,no_external_id__orphan,0
2305291,Jormannsdorf,,Jormannsdorf,,no_external_id__orphan,0
23011620,Zagan,,Zagan,,no_external_id__orphan,0
23010396,"Calvörde",,"Calvörde",,no_external_id__orphan,0
23014736,Tjilatjap,,Tjilatjap,,no_external_id__orphan,0
23029648,Borken-Gemen,,Borken-Gemen,,no_external_id__orphan,0
2305601,"Engeland SR4 7TP",,"Engeland SR4 7TP",,no_external_id__orphan,0
23030765,"zwemschool en badinrichting 'Westerdok'",,"zwemschool en badinrichting 'Westerdok'",,no_external_id__orphan,0
2307156,"Saint Truiden",,"Saint Truiden",,no_external_id__orphan,0
23010362,"Vannes Cedex",,"Vannes Cedex",,no_external_id__orphan,0
2302616,Morrisania,,Morrisania,,no_external_id__orphan,0
23030557,"RM-M237 (2001)",,"RM-M237 (2001)",,no_external_id__orphan,0
2304185,Wehlerad,,Wehlerad,,no_external_id__orphan,0
23030133,C-144,,C-144,,no_external_id__orphan,0
23012051,"Silver City",,"Silver City",,no_external_id__orphan,0
23026264,Auditorium,,Auditorium,,no_external_id__orphan,0
2305265,Uxbridge,,Uxbridge,,no_external_id__orphan,0
23030301,RM-M047,,RM-M047,,no_external_id__orphan,0
2306873,Koper,,Koper,,no_external_id__orphan,0
2304718,"Paris Cedex 06",,"Paris Cedex 06",,no_external_id__orphan,0
23020158,"Königsberg in Bayern",,"Königsberg in Bayern",,no_external_id__orphan,0
2303159,Kaster,,Kaster,,no_external_id__orphan,0
2302843,"Mähren",,"Mähren",,no_external_id__orphan,0
23012852,Palencia,,Palencia,,no_external_id__orphan,0
23030568,"RM-M216 (2001)",,"RM-M216 (2001)",,no_external_id__orphan,0
2308313,"Rijksmuseum voor Volkenkunde",,"Rijksmuseum voor Volkenkunde",,no_external_id__orphan,0
23030306,C-106,,C-106,,no_external_id__orphan,0
23010701,Edison,,Edison,,no_external_id__orphan,0
2305050,Quercegrossa,,Quercegrossa,,no_external_id__orphan,0
23030134,RM-D126,,RM-D126,,no_external_id__orphan,0
2302611,Stockwell,,Stockwell,,no_external_id__orphan,0
2305434,"Highland Park",,"Highland Park",,no_external_id__orphan,0
23030550,"RM-M225 (2001)",,"RM-M225 (2001)",,no_external_id__orphan,0
23030762,Charitatenhuis,,Charitatenhuis,,no_external_id__orphan,0
2308925,Stadhuis,,Stadhuis,,no_external_id__orphan,0
23010365,"Suchy Las",,"Suchy Las",,no_external_id__orphan,0
2302423,Saal,,Saal,,no_external_id__orphan,0
2303737,Stamford,,Stamford,,no_external_id__orphan,0
23014503,Lindeboomsgang,,Lindeboomsgang,,no_external_id__orphan,0
23017988,Ceneda,,Ceneda,,no_external_id__orphan,0
23014731,SLAUGHDEN,,SLAUGHDEN,,no_external_id__orphan,0
2306413,"Bierutów",,"Bierutów",,no_external_id__orphan,0
23011627,"Elm Grove",,"Elm Grove",,no_external_id__orphan,0
23014355,Mafikeng,,Mafikeng,,no_external_id__orphan,0
2303161,Goldlauter,,Goldlauter,,no_external_id__orphan,0
23012290,"Lanškroun",,"Lanškroun",,no_external_id__orphan,0
23025881,Skokloster,,Skokloster,,no_external_id__orphan,0
2307952,Horton,,Horton,,no_external_id__orphan,0
23011886,Saint-Prex,,Saint-Prex,,no_external_id__orphan,0
2304981,"Saint Agnes",,"Saint Agnes",,no_external_id__orphan,0
23012855,Craveggia,,Craveggia,,no_external_id__orphan,0
23012069,"Saddle Brook",,"Saddle Brook",,no_external_id__orphan,0
23030339,RM-M136,,RM-M136,,no_external_id__orphan,0
2304975,"Englefield Green",,"Englefield Green",,no_external_id__orphan,0
2309656,"Woodland Hills",,"Woodland Hills",,no_external_id__orphan,0
23020963,"Schloss Luisium",,"Schloss Luisium",,no_external_id__orphan,0
2303962,"Bushey Heath",,"Bushey Heath",,no_external_id__orphan,0
2303708,Oppeln,,Oppeln,,no_external_id__orphan,0
23011872,"Great Village",,"Great Village",,no_external_id__orphan,0
23030566,"RM-M212 (2001)",,"RM-M212 (2001)",,no_external_id__orphan,0
2302627,Newcastle-under-Lyme,,Newcastle-under-Lyme,,no_external_id__orphan,0
23010353,"Gross Schoritz",,"Gross Schoritz",,no_external_id__orphan,0
23011281,"South Salem (New York)",,"South Salem (New York)",,no_external_id__orphan,0
2306889,Hita,,Hita,,no_external_id__orphan,0
2302415,Fellin,,Fellin,,no_external_id__orphan,0
2305630,"Bryn Mawr",,"Bryn Mawr",,no_external_id__orphan,0
23030754,"Notre Dame d'Hanswyck",,"Notre Dame d'Hanswyck",,no_external_id__orphan,0
2305254,Zollikon,,Zollikon,,no_external_id__orphan,0
23030330,RM-M029,,RM-M029,,no_external_id__orphan,0
2304988,Oudemirdum,,Oudemirdum,,no_external_id__orphan,0
2305066,Soncino,,Soncino,,no_external_id__orphan,0
23030102,RM-M233,,RM-M233,,no_external_id__orphan,0
2307731,Gottorp,,Gottorp,,no_external_id__orphan,0
23010505,"Bergen (Oberbayern)",,"Bergen (Oberbayern)",,no_external_id__orphan,0
2303391,Ambach,,Ambach,,no_external_id__orphan,0
2301600,Boetselaer,,Boetselaer,,no_external_id__orphan,0
23013374,"Nancy cedex",,"Nancy cedex",,no_external_id__orphan,0
23031024,Champoly,,Champoly,,no_external_id__orphan,0
2304140,Lietzen,,Lietzen,,no_external_id__orphan,0
2303365,Romeno,,Romeno,,no_external_id__orphan,0
2304524,Frederiksvaerk,,Frederiksvaerk,,no_external_id__orphan,0
23030592,"Röellzaal",,"Röellzaal",,no_external_id__orphan,0
23013710,"Trafford Park",,"Trafford Park",,no_external_id__orphan,0
23011047,"North Clarendon",,"North Clarendon",,no_external_id__orphan,0
2303533,Masham,,Masham,,no_external_id__orphan,0
23010962,"Vastra Frolunda",,"Vastra Frolunda",,no_external_id__orphan,0
2302618,Hilpoltstein,,Hilpoltstein,,no_external_id__orphan,0
23012609,"Oude Observatorium",,"Oude Observatorium",,no_external_id__orphan,0
23030559,"RM-M208 (2001)",,"RM-M208 (2001)",,no_external_id__orphan,0
23016853,"Huis Landfort",,"Huis Landfort",,no_external_id__orphan,0
23010398,Lenzie,,Lenzie,,no_external_id__orphan,0
23010996,"Crofton, Maryland",,"Crofton, Maryland",,no_external_id__orphan,0
2306628,"Holíc",,"Holíc",,no_external_id__orphan,0
2303168,Messkirch,,Messkirch,,no_external_id__orphan,0
2308580,Rypin,,Rypin,,no_external_id__orphan,0
23011272,"United States of America",,"United States of America",,no_external_id__orphan,0
2304523,"Markt Erlbach",,"Markt Erlbach",,no_external_id__orphan,0
23013717,Northcote,,Northcote,,no_external_id__orphan,0
23030595,"tuin (sector 2)",,"tuin (sector 2)",,no_external_id__orphan,0
23014532,Turfdragershofje,,Turfdragershofje,,no_external_id__orphan,0
2305095,"Shaker Heights",,"Shaker Heights",,no_external_id__orphan,0
2303362,Santvliet,,Santvliet,,no_external_id__orphan,0
23030105,C-247,,C-247,,no_external_id__orphan,0
23010502,"Otford, Kent",,"Otford, Kent",,no_external_id__orphan,0
2303998,Arendonck,,Arendonck,,no_external_id__orphan,0
23030337,C-273,,C-273,,no_external_id__orphan,0
2304381,"Sherman Oaks",,"Sherman Oaks",,no_external_id__orphan,0
23011286,"Saint Bonnet en Bresse",,"Saint Bonnet en Bresse",,no_external_id__orphan,0
23030753,"Ecole de Medicine Pratique",,"Ecole de Medicine Pratique",,no_external_id__orphan,0
23030561,"RM-M219 (2001)",,"RM-M219 (2001)",,no_external_id__orphan,0
2306280,"Sabadell (Barcelona)",,"Sabadell (Barcelona)",,no_external_id__orphan,0
2302620,Laneside,,Laneside,,no_external_id__orphan,0
2305298,"Paris Cedex 13",,"Paris Cedex 13",,no_external_id__orphan,0
2303953,Littisch,,Littisch,,no_external_id__orphan,0
2308587,"Houthem-Sint Gerlach",,"Houthem-Sint Gerlach",,no_external_id__orphan,0
2309455,Wollin,,Wollin,,no_external_id__orphan,0
2303739,Tula,,Tula,,no_external_id__orphan,0
23011843,"Okazaki City",,"Okazaki City",,no_external_id__orphan,0
23013728,"Belvoir Castle",,"Belvoir Castle",,no_external_id__orphan,0
23016854,Devizes,,Devizes,,no_external_id__orphan,0
2306079,Faizabad,,Faizabad,,no_external_id__orphan,0
2306845,"Marburg an der Drau",,"Marburg an der Drau",,no_external_id__orphan,0
2305608,Reute,,Reute,,no_external_id__orphan,0
23030308,C-344,,C-344,,no_external_id__orphan,0
23018562,Heerenwal,,Heerenwal,,no_external_id__orphan,0
2302875,Eglisau,,Eglisau,,no_external_id__orphan,0
2302218,Arndel,,Arndel,,no_external_id__orphan,0
2308722,Ghawdex,,Ghawdex,,no_external_id__orphan,0
23030159,RM-M208,,RM-M208,,no_external_id__orphan,0
2305459,"Çatalçesme-Istanbul",,"Çatalçesme-Istanbul",,no_external_id__orphan,0
23010308,Erps-Kwerps,,Erps-Kwerps,,no_external_id__orphan,0
2306228,Wulfrath,,Wulfrath,,no_external_id__orphan,0
2302688,Aadorf,,Aadorf,,no_external_id__orphan,0
230130,"West-Azië",,"West-Azië",,no_external_id__orphan,0
2303568,Covington,,Covington,,no_external_id__orphan,0
2309052,Legnano,,Legnano,,no_external_id__orphan,0
23020931,"Gebouw Heystee",,"Gebouw Heystee",,no_external_id__orphan,0
2304927,Williamsport,,Williamsport,,no_external_id__orphan,0
2302471,"Groß-Särchen",,"Groß-Särchen",,no_external_id__orphan,0
23014797,"Figline Valdarno",,"Figline Valdarno",,no_external_id__orphan,0
2305654,"Gerrards Cross",,"Gerrards Cross",,no_external_id__orphan,0
23030730,"stad Dordrecht",,"stad Dordrecht",,no_external_id__orphan,0
23013780,Heerenveen-Oranjewoud,,Heerenveen-Oranjewoud,,no_external_id__orphan,0
23030502,RM-D069A,,RM-D069A,,no_external_id__orphan,0
2303791,Elverum,,Elverum,,no_external_id__orphan,0
2305002,Thaxted,,Thaxted,,no_external_id__orphan,0
23030166,RM-M201,,RM-M201,,no_external_id__orphan,0
23010561,"Nygruvan mijn",,"Nygruvan mijn",,no_external_id__orphan,0
2302227,Arcisate,,Arcisate,,no_external_id__orphan,0
2302829,"Bedsted (Sonderjylland)",,"Bedsted (Sonderjylland)",,no_external_id__orphan,0
2307567,Postoloprty,,Postoloprty,,no_external_id__orphan,0
2305230,"Oslo, St Olavsplass",,"Oslo, St Olavsplass",,no_external_id__orphan,0
23030354,RM-M249,,RM-M249,,no_external_id__orphan,0
2304918,"Halebüll (bij Husum)",,"Halebüll (bij Husum)",,no_external_id__orphan,0
2304124,"Grünberg",,"Grünberg",,no_external_id__orphan,0
23030192,"RM-M114 (1969)",,"RM-M114 (1969)",,no_external_id__orphan,0
2306673,Trebenice,,Trebenice,,no_external_id__orphan,0
23016450,"Bosisio Parini",,"Bosisio Parini",,no_external_id__orphan,0
23017582,Orvin,,Orvin,,no_external_id__orphan,0
23019418,"Täby",,"Täby",,no_external_id__orphan,0
23025024,Vrijstaat,,Vrijstaat,,no_external_id__orphan,0
23011211,Aylesbury,,Aylesbury,,no_external_id__orphan,0
2306819,"Clifford (Herefordshire)",,"Clifford (Herefordshire)",,no_external_id__orphan,0
2304540,"Burr Ridge",,"Burr Ridge",,no_external_id__orphan,0
23011023,Brenwood,,Brenwood,,no_external_id__orphan,0
2303339,"Eikhorst (Westfalen)",,"Eikhorst (Westfalen)",,no_external_id__orphan,0
23030398,RM-M135,,RM-M135,,no_external_id__orphan,0
2303937,Ujpest,,Ujpest,,no_external_id__orphan,0
2306821,"Lewin Brzeski",,"Lewin Brzeski",,no_external_id__orphan,0
23030708,PV-0.3,,PV-0.3,,no_external_id__orphan,0
2302449,Gohlis,,Gohlis,,no_external_id__orphan,0
2309293,Aberdour,,Aberdour,,no_external_id__orphan,0
23010559,Pelham,,Pelham,,no_external_id__orphan,0
23030962,"Gleizé",,"Gleizé",,no_external_id__orphan,0
23018734,Castelvetrano,,Castelvetrano,,no_external_id__orphan,0
2302811,Camberg,,Camberg,,no_external_id__orphan,0
23013773,"Nevsky Prospekt 17",,"Nevsky Prospekt 17",,no_external_id__orphan,0
2304547,"Bösing",,"Bösing",,no_external_id__orphan,0
23011024,Waynesville,,Waynesville,,no_external_id__orphan,0
2303762,Tassarolo,,Tassarolo,,no_external_id__orphan,0
23011818,Arimathea,,Arimathea,,no_external_id__orphan,0
2309258,Arcetri,,Arcetri,,no_external_id__orphan,0
23025023,Noord-Kaap,,Noord-Kaap,,no_external_id__orphan,0
2306022,Wadersloh-Liesborn,,Wadersloh-Liesborn,,no_external_id__orphan,0
2304775,"Ede Gld",,"Ede Gld",,no_external_id__orphan,0
2307594,Aggsbach,,Aggsbach,,no_external_id__orphan,0
23014300,"De Voerstreek",,"De Voerstreek",,no_external_id__orphan,0
23030195,"RM-M101 (1969)",,"RM-M101 (1969)",,no_external_id__orphan,0
23013317,"NIEUW VOSSEMEER",,"NIEUW VOSSEMEER",,no_external_id__orphan,0
23010592,Maroldsweisach-Hafenpreppach,,Maroldsweisach-Hafenpreppach,,no_external_id__orphan,0
2303306,"Pfäffikon","Pfäffikon","Pfäffikon",,no_external_id__orphan,0
23012003,Farsta,,Farsta,,no_external_id__orphan,0
2305237,Redmond,,Redmond,,no_external_id__orphan,0
23030353,C-365,,C-365,,no_external_id__orphan,0
2305005,Pomarance,,Pomarance,,no_external_id__orphan,0
23030161,C-225,,C-225,,no_external_id__orphan,0
2302220,"Châtelet",,"Châtelet",,no_external_id__orphan,0
2305461,Antella,,Antella,,no_external_id__orphan,0
23030505,C-107,,C-107,,no_external_id__orphan,0
23010102,"Aberdeen (Washington)",,"Aberdeen (Washington)",,no_external_id__orphan,0
2307104,"Periféreia Protevoúsis",,"Periféreia Protevoúsis",,no_external_id__orphan,0
